id,denominacion,codigo,provincia,municipio,caracterizacion
9405,Parador de La Arruzafa,01140210256,Córdoba,Córdoba,Arquitectónica
21129,Plaza de toros,01140210257,Córdoba,Córdoba,Arquitectónica
9406,Grupo de Viviendas para la Fundación Benéfico-Social,01140210258,Córdoba,Córdoba,Arquitectónica
21173,Hospital General,01140210260,Córdoba,Córdoba,Arquitectónica
22201,Casa Fuentes Guerra,01140210261,Córdoba,Córdoba,Arquitectónica
20954,Casa para Luis Abad,01140210262,Córdoba,Córdoba,Arquitectónica
22167,Banco de España,01140210263,Córdoba,Córdoba,Arquitectónica
9371,Chalet para Juan Serrano Rosas,01140210264,Córdoba,Córdoba,Arquitectónica
22099,Cine Góngora,01140210265,Córdoba,Córdoba,Arquitectónica
9372,Casa Torres Tábora,01140210266,Córdoba,Córdoba,Arquitectónica
22202,Casas unifamiliares Ciudad Jardín,01140210267,Córdoba,Córdoba,Arquitectónica
22168,Casa Azofra,01140210268,Córdoba,Córdoba,Arquitectónica
824,Cementerio de Nuestra Señora de la Salud,01140210269,Córdoba,Córdoba,Arquitectónica
825,Cementerio de San Rafael,01140210270,Córdoba,Córdoba,Arquitectónica
9373,Chalet para Rafael González Salinas,01140210271,Córdoba,Córdoba,Arquitectónica
9374,Casa Abad García,01140210272,Córdoba,Córdoba,Arquitectónica
22203,"Edificio de viviendas en C/ Alhaken II, nº 14",01140210273,Córdoba,Córdoba,Arquitectónica
15581,Plaza de Colón nº 33 y 33D,01140210278,Córdoba,Córdoba,Arqueológica
2730,Manzana de Regina,01140210279,Córdoba,Córdoba,Arqueológica
2718,Calle Alfonso XIII nº 14 y 16,01140210280,Córdoba,Córdoba,Arqueológica
2719,Calle Maese Luis nº 20,01140210281,Córdoba,Córdoba,Arqueológica
15582,Avenida de América nº 43,01140210282,Córdoba,Córdoba,Arqueológica
15583,Calle Conde de Arenales nº 22,01140210283,Córdoba,Córdoba,Arqueológica
2720,Calle Blanco Belmonte nº 22 y 24,01140210284,Córdoba,Córdoba,Arqueológica
2721,Calle Blanco Belmonte nº 4 esquina Calle Ricardo de Montis,01140210285,Córdoba,Córdoba,Arqueológica
15584,Plaza de Colón nº 38,01140210286,Córdoba,Córdoba,Arqueológica
2722,Plaza de Maimónides nº 3 y 4,01140210287,Córdoba,Córdoba,Arqueológica
15585,Teatro de la Ajerquía,01140210288,Córdoba,Córdoba,Arqueológica
2723,Estación de Autobuses de Córdoba,01140210289,Córdoba,Córdoba,Arqueológica
2724,Calle Zamorano nº 7 y 9,01140210290,Córdoba,Córdoba,Arqueológica
2725,Mausoleo romano Puerta Gallegos,01140210291,Córdoba,Córdoba,Arqueológica
15586,Parque Zoológico,01140210292,Córdoba,Córdoba,Arqueológica
15587,Avenida del Aeropuerto,01140210293,,,Arqueológica
15588,Calle Saravia nº 3,01140210294,Córdoba,Córdoba,Arqueológica
2726,Plaza Gonzalo de Ayora nº 7,01140210295,Córdoba,Córdoba,Arqueológica
15589,Calle Duque de Fernán Núñez nº 11 y 13,01140210296,Córdoba,Córdoba,Arqueológica
2707,Cuartel de Lepanto,01140210297,Córdoba,Córdoba,Arqueológica
2708,Calle Armas nº 1,01140210298,Córdoba,Córdoba,Arqueológica
2709,Paseo de la Victoria nº 49-Calle Tejón y Marín nº 6,01140210299,Córdoba,Córdoba,Arqueológica
15590,Ronda de Isasa esquina Calle Caño Quebrado,01140210300,Córdoba,Córdoba,Arqueológica
2710,Calle Pedro López nº 5,01140210301,Córdoba,Córdoba,Arqueológica
2711,Plaza de Colón nº 8,01140210302,Córdoba,Córdoba,Arqueológica
15591,Calle Adarve esquina a Avenida de las Ollerías,01140210303,Córdoba,Córdoba,Arqueológica
2712,Calle Escultor Fernández Márquez,01140210304,Córdoba,Córdoba,Arqueológica
15592,Ronda de Isasa nº 4 y 6,01140210305,Córdoba,Córdoba,Arqueológica
2713,Puerta del Rincón nº 3,01140210306,Córdoba,Córdoba,Arqueológica
2714,Calle Santa Rosa esquina a Avenida de los Almogávares,01140210307,Córdoba,Córdoba,Arqueológica
2715,Calle Adarve nº 18,01140210308,Córdoba,Córdoba,Arqueológica
15593,Calle Empedrada nº 12 y 14,01140210309,Córdoba,Córdoba,Arqueológica
15594,Calle Tomás Conde nº 8,01140210310,Córdoba,Córdoba,Arqueológica
15595,Avenida Gran Capitán nº 29,01140210311,Córdoba,Córdoba,Arqueológica
15596,Calle Abéjar nº 32,01140210312,Córdoba,Córdoba,Arqueológica
15597,Avenida de América esquina Calle Hernán Ruiz,01140210313,Córdoba,Córdoba,Arqueológica
15598,Calle Horno del Agua nº 9,01140210314,Córdoba,Córdoba,Arqueológica
2716,Cuesta del Bailio nº 3,01140210315,Córdoba,Córdoba,Arqueológica
2717,Plaza de Maimónides s/n esquina Plaza Cardenal Salazar,01140210316,Córdoba,Córdoba,Arqueológica
15542,Calle Duque de Fernán Núñez nº 5,01140210317,Córdoba,Córdoba,Arqueológica
2700,Calle Moriscos esquina Calle Aceituno,01140210318,Córdoba,Córdoba,Arqueológica
15543,Calle Badanas nº 19 esquina Calle Consolación,01140210319,Córdoba,Córdoba,Arqueológica
2701,Avenida de las Ollerías nº 14,01140210320,Córdoba,Córdoba,Arqueológica
15544,Calle Muñices nº 33,01140210321,Córdoba,Córdoba,Arqueológica
2702,Calle Alfonso XIII nº 23,01140210322,Córdoba,Córdoba,Arqueológica
2703,Calle Reyes Católicos nº 17 recayente a Gonzalo de Ayora,01140210323,Córdoba,Córdoba,Arqueológica
15545,Calle Muñoz Capilla nº 1 y 3 esquina Arroyo de San Andrés,01140210324,Córdoba,Córdoba,Arqueológica
15546,Calle Arroyo de San Lorenzo nº 10 y 12,01140210325,Córdoba,Córdoba,Arqueológica
2704,Calle Góngora nº 13,01140210326,Córdoba,Córdoba,Arqueológica
2705,Calle Costanillas nº 34 esquina a Calle Rosales nº 5 y 9,01140210327,Córdoba,Córdoba,Arqueológica
15547,Calle San Fernando nº 93,01140210328,Córdoba,Córdoba,Arqueológica
15548,Casa Carbonell,01140210330,Córdoba,Córdoba,Arqueológica
2693,Calle La Bodega s/n,01140210331,Córdoba,Córdoba,Arqueológica
15549,Calle Terrones nº 4 y 6,01140210332,Córdoba,Córdoba,Arqueológica
2694,Calle Ramírez de las Casas Deza nº 13,01140210333,Córdoba,Córdoba,Arqueológica
2695,Calle Blanco Belmonte nº 6,01140210334,Córdoba,Córdoba,Arqueológica
15550,Calle Horno Venticuatro nº 6,01140210335,Córdoba,Córdoba,Arqueológica
2696,Calle Almanzor nº 20,01140210336,Córdoba,Córdoba,Arqueológica
2697,Calle Góngora nº 8 recayente a Calle Eduardo Lucena,01140210337,Córdoba,Córdoba,Arqueológica
2698,Plaza de la Compañía nº 1 y 2,01140210338,Córdoba,Córdoba,Arqueológica
15551,Avenida de Barcelona,01140210339,Córdoba,Córdoba,Arqueológica
15552,Arco Viario Sur,01140210340,Córdoba,Córdoba,Arqueológica
15553,Avenida del Brillante s/n,01140210341,Córdoba,Córdoba,Arqueológica
2699,Calle San Pablo nº 9 y 11,01140210342,Córdoba,Córdoba,Arqueológica
15554,Calle Medina y Corella,01140210343,Córdoba,Córdoba,Arqueológica
2679,"Calle Portillo nº 3, 5 y 7",01140210344,Córdoba,Córdoba,Arqueológica
15555,Calle Rodríguez Marín nº 5 y 7,01140210345,Córdoba,Córdoba,Arqueológica
2680,Calle Blanco Belmonte nº 20 y 22,01140210346,Córdoba,Córdoba,Arqueológica
2681,Calle El Avellano nº 13,01140210347,Córdoba,Córdoba,Arqueológica
15556,Calle Abéjarnº 33 y 35,01140210348,Córdoba,Córdoba,Arqueológica
2682,Edificio Caravelle. Polígono de Poniente,01140210349,Córdoba,Córdoba,Arqueológica
15557,Calle Guerrita esquina Calle Vicente Aleixandre,01140210350,Córdoba,Córdoba,Arqueológica
15558,Zoco Córdoba,01140210351,Córdoba,Córdoba,Arqueológica
15559,Edificio Ícaro. Polígono de Poniente,01140210352,Córdoba,Córdoba,Arqueológica
15560,Edificios Albero y Alamares. Polígono de Poniente,01140210353,Córdoba,Córdoba,Arqueológica
15561,Edificio Comander. Polígono de Poniente,01140210354,Córdoba,Córdoba,Arqueológica
15562,Edificio Corvette. Polígono de Poniente,01140210355,Córdoba,Córdoba,Arqueológica
2683,Edificio Zeus. Polígono de Poniente,01140210356,Córdoba,Córdoba,Arqueológica
2684,Instituto Enseñanza Secundaria de Poniente,01140210357,Córdoba,Córdoba,Arqueológica
15563,Cortijo de Valenzoneja,01140210358,Córdoba,Córdoba,Arqueológica
2685,Cortijo del Chancillarejo,01140210359,Córdoba,Córdoba,Arqueológica
2686,Llanos del Castillo,01140210360,Córdoba,Córdoba,Arqueológica
2687,Paraje La Mocha,01140210361,Córdoba,Córdoba,Arqueológica
15564,Calle Pintor Espinoza,01140210362,Córdoba,Córdoba,Arqueológica
15565,Calle Ravé nº 14,01140210363,Córdoba,Córdoba,Arqueológica
15566,"Calle Amparo nº 5, 7 y 9 esquina Calle Pozo del Cueto",01140210364,Córdoba,Córdoba,Arqueológica
15567,Calle Frailes nº 19,01140210365,Córdoba,Córdoba,Arqueológica
2688,Calle Adarve nº 4,01140210366,Córdoba,Córdoba,Arqueológica
2689,Choza del Cojo,01140210367,Córdoba,Córdoba,Arqueológica
15568,Plaza de Judá Leví nº 6,01140210368,Córdoba,Córdoba,Arqueológica
2690,Conjunto Esmeralda. Tablero Bajo,01140210369,Córdoba,Córdoba,Arqueológica
2691,Cortijo de Las Tablas,01140210370,Córdoba,Córdoba,Arqueológica
2692,Pozo de Tolín,01140210371,Córdoba,Córdoba,Arqueológica
15569,Cortijo del Viento,01140210372,Córdoba,Córdoba,Arqueológica
15570,Cortijo Las Alfayatas,01140210373,Córdoba,Córdoba,Arqueológica
15571,Cortijo Montalbo,01140210374,Córdoba,Córdoba,Arqueológica
2669,Valverdejo,01140210375,Córdoba,Córdoba,Arqueológica
15572,Pragdena,01140210376,Córdoba,Córdoba,Arqueológica
15515,Jinete Bajo I,01140210377,Córdoba,Córdoba,Arqueológica
15516,Mirasivienes,01140210378,Córdoba,Córdoba,Arqueológica
15517,Edifiicio Minarete. Polígono de Poniente,01140210379,Córdoba,Córdoba,Arqueológica
15518,Calle Doña Berenguela esquina prolongación Avenida Gran Capitán,01140210380,Córdoba,Córdoba,Arqueológica
15519,Edificio La Pérgola. Polígono de Poniente,01140210381,Córdoba,Córdoba,Arqueológica
15520,Edificio Danubio II. Polígono de Poniente,01140210382,Córdoba,Córdoba,Arqueológica
15521,Calle Escritor Conde de Zamora esquina a Calle Guerrita,01140210383,Córdoba,Córdoba,Arqueológica
15522,Avenida Cañito Bazán,01140210384,Córdoba,Córdoba,Arqueológica
2670,Edificios Zafiro y Turquesa. Polígono Margaritas-1,01140210385,Córdoba,Córdoba,Arqueológica
2671,Edificio Coral. Polígono Margaritas-1,01140210386,Córdoba,Córdoba,Arqueológica
15523,Edificio Marfil.  Polígono Margaritas-1,01140210387,Córdoba,Córdoba,Arqueológica
15524,Tiendas CODECO y casas unifamiliares. Polígono Tablero Bajo,01140210388,Córdoba,Córdoba,Arqueológica
2672,PRYCA La Sierra. Polígono Margaritas-1,01140210389,Córdoba,Córdoba,Arqueológica
2673,Edificio Amsterdam. Polígono de Poniente,01140210390,Córdoba,Córdoba,Arqueológica
15525,Edificio Proherto. Polígono de Poniente,01140210391,,,Arqueológica
2674,Edificio Praga. Polígono de Poniente,01140210392,Córdoba,Córdoba,Arqueológica
15526,Edificio Puerta Real. Polígono de Poniente,01140210393,Córdoba,Córdoba,Arqueológica
2675,Edificio Occidente. Polígono de Poniente,01140210394,,,Arqueológica
2676,Edificio Picasso. Polígono de Poniente,01140210395,Córdoba,Córdoba,Arqueológica
15527,Jinete Bajo II,01140210396,Córdoba,Córdoba,Arqueológica
2677,Calle Alfonso XIII nº 22,01140210399,Córdoba,Córdoba,Arqueológica
2678,Calle Pérez de Castro nº 5-9 esquina Calle Montemayor,01140210400,Córdoba,Córdoba,Arqueológica
15528,Plaza de la Lagunilla nº 4,01140210401,Córdoba,Córdoba,Arqueológica
2661,Avenida Medina Azahara nº 43,01140210402,Córdoba,Córdoba,Arqueológica
2662,Calle Arroyo de San Lorenzo nº 2,01140210403,Córdoba,Córdoba,Arqueológica
15529,Calle Yeso nº 2 y 4,01140210404,Córdoba,Córdoba,Arqueológica
2663,Calle San Eulogio nº 15 esquina Calle El Portillo,01140210405,Córdoba,Córdoba,Arqueológica
2664,Calle Rejas de Don Gome esquina a Calle Muñoz Capilla,01140210406,Córdoba,Córdoba,Arqueológica
15530,Calle Alfaros nº 28,01140210407,Córdoba,Córdoba,Arqueológica
2665,Calle Domingo Muñoz nº 2,01140210408,Córdoba,Córdoba,Arqueológica
2666,Calle Realejo nº 1 esquina a Calle Hermanos López Diéguez,01140210409,Córdoba,Córdoba,Arqueológica
2667,Calle Morería nº 5,01140210410,Córdoba,Córdoba,Arqueológica
2668,Torre-alminar de Santiago,01140210412,Córdoba,Córdoba,"Arqueológica, Arquitectónica"
15532,Calle Roque Figueroa esquina a Calle Garellano,01140210413,Córdoba,Córdoba,Arqueológica
15533,Calle Valladares nº 14,01140210414,Córdoba,Córdoba,Arqueológica
2656,Calle Osio nº 18,01140210415,Córdoba,Córdoba,Arqueológica
2657,Calle San Pablo nº 17,01140210416,Córdoba,Córdoba,Arqueológica
2658,Pasaje Ruiz Armenta esquina a Calle Garellano,01140210417,Córdoba,Córdoba,Arqueológica
2659,Calle Músico Ziryab esquina Vial Sur,01140210418,Córdoba,Córdoba,Arqueológica
15534,Plaza de San Rafael 1 esquina Calle Arroyo de San Rafael,01140210419,Córdoba,Córdoba,Arqueológica
2660,Paseo de la Victoria nº 5,01140210420,Córdoba,Córdoba,Arqueológica
2651,Calle Olmillo nº 2,01140210421,Córdoba,Córdoba,Arqueológica
2652,Calle Muro de la Misericordia nº 20,01140210422,Córdoba,Córdoba,Arqueológica
2653,Calle Postreta nº 5,01140210423,Córdoba,Córdoba,Arqueológica
15535,Calle Averroes nº 8 y 10,01140210424,,,Arqueológica
15536,Calle Gutierrez de los Ríos nº 311,01140210425,Córdoba,Córdoba,Arqueológica
15537,Calle Conde de Torres Cabrera nº 24 esquina Calle Ramírez de las Casas Deza,01140210426,Córdoba,Córdoba,Arqueológica
15538,Calle Huerto de San Pablo nº 1,01140210427,Córdoba,Córdoba,Arqueológica
2654,Calle Lucano nº 24,01140210428,Córdoba,Córdoba,Arqueológica
15539,Edifico La Cañada. Polígono de Poniente,01140210429,Córdoba,Córdoba,Arqueológica
2655,Calle Antonio del Castillo nº 5 y 7,01140210430,Córdoba,Córdoba,Arqueológica
2636,Calle Ronda de Andújar nº 20 recayente a Calle Francisco de Borja Pavón nº 10,01140210431,Córdoba,Córdoba,Arqueológica
